"year","race","opioid_type","std_rate","var","sd"
2003,"black","opioid",3.45568627552553,0.00980332957715459,0.0990117648421368
2004,"black","opioid",3.1545327001084,0.00878004387487803,0.0937018883207699
2005,"black","opioid",3.41430389476909,0.00936541191143301,0.0967750583127337
2006,"black","opioid",4.15387385328595,0.011202344770523,0.105841129862275
2007,"black","opioid",3.51995908092093,0.00930425342914844,0.0964585580917963
2008,"black","opioid",3.39137087343004,0.0088216909056776,0.0939238569569926
2009,"black","opioid",3.55758132113167,0.00913758674876109,0.0955907252235335
2010,"black","opioid",3.33422302522464,0.00837334049255172,0.0915059587816647
2011,"black","opioid",3.70492641514916,0.00922519902112225,0.0960478996184833
2012,"black","opioid",4.00753175485344,0.00986963171276924,0.0993460201153989
2013,"black","opioid",4.63103638426585,0.0112128365981364,0.105890682300835
2014,"black","opioid",5.54573810987393,0.0134184321586039,0.115837956467662
2015,"black","opioid",6.56177900895681,0.0157487870793954,0.125494171495713
2016,"black","opioid",10.2735180046849,0.0242098963611912,0.155595296719378
2017,"black","opioid",12.7367567511724,0.0297854687083313,0.172584671127917
2018,"black","opioid",13.9130738775717,0.0321678413134415,0.179353955388337
2019,"black","opioid",17.1014973504281,0.0393311316216003,0.198320779601131
1999,"total","opioid",2.94390595559302,0.00107785490775762,0.0328307006894099
2000,"total","opioid",2.97492072535282,0.00105449913955711,0.0324730525136937
2001,"total","opioid",3.32340580402489,0.00116481846471704,0.0341294369235275
2002,"total","opioid",4.13968589812363,0.00144089834077381,0.0379591667555257
2003,"total","opioid",4.45561965697897,0.00153953957132076,0.0392369668975669
2004,"total","opioid",4.68551418417904,0.00160478280686465,0.0400597404742548
2005,"total","opioid",5.02329868239042,0.00170471149944624,0.0412881520468795
2006,"total","opioid",5.84073486523817,0.00196597705177694,0.0443393397760605
2007,"total","opioid",6.11371828842139,0.00204622104161786,0.0452351748268741
2008,"total","opioid",6.40671037533831,0.00213181374361373,0.0461715685634973
2009,"total","opioid",6.61932221441144,0.00219144558406845,0.0468128783997358
2010,"total","opioid",6.79291288851582,0.00224264508574349,0.0473565738387343
2011,"total","opioid",7.30273643119731,0.00240728540740677,0.0490640948903245
2012,"total","opioid",7.37650129851743,0.00242286824713404,0.0492226395791006
2013,"total","opioid",7.89549911238802,0.00257592098312205,0.0507535317305313
2014,"total","opioid",9.005736476024,0.00293816330784396,0.0542048273481612
2015,"total","opioid",10.3826744741814,0.00338652339179938,0.05819384324651
2016,"total","opioid",13.2201061795074,0.00430483188780781,0.0656112176979502
2017,"total","opioid",14.833615513631,0.00481473663009347,0.0693883032657052
2018,"total","opioid",14.5294613931173,0.00470469702536226,0.0685907940277867
2019,"total","opioid",15.4333861994081,0.00498578092366752,0.0706100624816854
1999,"white","opioid",3.00772429996165,0.00133493920385006,0.0365368198376659
2000,"white","opioid",3.10459072641219,0.00135386574716753,0.0367949146916735
2001,"white","opioid",3.55661686445071,0.00154070542326278,0.0392518206362811
2002,"white","opioid",4.51861011030557,0.00195226859881486,0.0441844836884495
2003,"white","opioid",4.94387703635262,0.00213028751653389,0.0461550378239894
2004,"white","opioid",5.27808437552261,0.0022657756712418,0.0476001646135998
2005,"white","opioid",5.66335846268792,0.00241968765945107,0.0491903207902842
2006,"white","opioid",6.5989435570665,0.00281137203600767,0.0530223729760152
2007,"white","opioid",7.05550977031512,0.00300247012363518,0.0547948001514302
2008,"white","opioid",7.44833526783619,0.00316612379507313,0.0562683196396794
2009,"white","opioid",7.68635246893831,0.00326265224490903,0.0571196309941602
2010,"white","opioid",7.99603854536823,0.00340494208078284,0.0583518815530642
2011,"white","opioid",8.59230604572568,0.00366802812293127,0.0605642478937142
2012,"white","opioid",8.65058656861782,0.00369467904220531,0.0607838715631483
2013,"white","opioid",9.25300744151958,0.00394326119753256,0.0627953915310077
2014,"white","opioid",10.5399749405936,0.00450813863839919,0.0671426737507465
2015,"white","opioid",12.2004923152432,0.00524419276830382,0.0724167989371515
2016,"white","opioid",15.2850003636131,0.00660497306125699,0.0812709853592104
2017,"white","opioid",16.9916990632647,0.00734436254004197,0.0856992563564117
2018,"white","opioid",16.4343428836803,0.00711637232732903,0.0843585936779948
2019,"white","opioid",17.0283527918576,0.007379306894281,0.0859028922346681
1999,"black","other_op",2.05617599967046,0.00631061179757325,0.0794393592469958
2000,"black","other_op",1.9365480181678,0.00578252942845647,0.0760429446329932
2001,"black","other_op",1.7471064771764,0.00511823396802091,0.0715418336920498
2002,"black","other_op",1.68569504684854,0.0048604246401856,0.069716745765889
2003,"black","other_op",1.63031019139171,0.00463873145561054,0.0681082333907622
2004,"black","other_op",1.22156939399393,0.00344142250379481,0.0586636386852607
2005,"black","other_op",1.1593908648348,0.00319256890628565,0.0565028221090385
2006,"black","other_op",1.2167947144838,0.00330092245588069,0.0574536548522432
2007,"black","other_op",0.980915115206558,0.00260422611277361,0.0510316187551758
2008,"black","other_op",0.894725605936553,0.00235880674821515,0.0485675483035241
2009,"black","other_op",0.784879801821,0.00204883203511939,0.0452640258386214
2010,"black","other_op",0.613698142699249,0.00158383208263667,0.0397973878871047
2011,"black","other_op",0.781161592570941,0.00196420140710161,0.0443193118978805
2012,"black","other_op",0.794645936957107,0.00194476119080389,0.0440994466042817
2013,"black","other_op",0.602919407575817,0.0014484155817483,0.0380580554120714
2014,"black","other_op",0.588097894338569,0.00141888489469891,0.0376680885458621
2015,"black","other_op",0.593726684122393,0.00144172299118432,0.0379700275373132
2016,"black","other_op",0.785022621848979,0.0018491922197382,0.043002235055148
2017,"black","other_op",0.659111239614433,0.00152765308344239,0.0390852028706823
2018,"black","other_op",0.521120194151887,0.00118936946609503,0.0344872362780062
2019,"black","other_op",0.453611078566858,0.001019161467153,0.0319243084052419
1999,"total","other_op",1.05508632537889,0.00038589124694151,0.0196441148169499
2000,"total","other_op",1.01632889196068,0.00036009611851724,0.018976198737293
2001,"total","other_op",1.00644373806489,0.00035294447573472,0.0187868165407213
2002,"total","other_op",1.09109826675751,0.00038025874404055,0.019500224204879
2003,"total","other_op",1.07411691656691,0.0003720357864155,0.0192882292192803
2004,"total","other_op",0.941661824018834,0.00032386614949941,0.0179962815464587
2005,"total","other_op",0.965850505080513,0.00032844400892984,0.0181230242765892
2006,"total","other_op",0.970599172362579,0.00032806575193678,0.0181125854569904
2007,"total","other_op",0.891006405751939,0.00029996970520345,0.0173196335181623
2008,"total","other_op",0.956359917553636,0.00031896493438761,0.0178595894238252
2009,"total","other_op",0.8575722576435,0.00028436241273007,0.0168630487377007
2010,"total","other_op",0.774142336883296,0.00025732184140906,0.0160412543589664
2011,"total","other_op",0.904442225848667,0.0002993918650718,0.0173029438267539
2012,"total","other_op",0.885124929610162,0.00029049941048087,0.0170440432550751
2013,"total","other_op",0.858903043460488,0.00028115406269204,0.0167676492893918
2014,"total","other_op",0.796592000930871,0.0002581129835339,0.0160658950430376
2015,"total","other_op",0.869024741487093,0.00028309473287817,0.016825419248214
2016,"total","other_op",0.853973800118319,0.00027696487985503,0.0166422618611483
2017,"total","other_op",0.743070340283276,0.00023882888666047,0.0154540896419191
2018,"total","other_op",0.571156548386325,0.00018345863658589,0.0135446903466225
2019,"total","other_op",0.470701033360347,0.00015023045930359,0.0122568535645813
1999,"white","other_op",0.96367733376506,0.0004282809887079,0.0206949508022585
2000,"white","other_op",0.953503480798909,0.00041647729821509,0.0204077754352377
2001,"white","other_op",0.97103621259647,0.00042163698059294,0.0205338009290277
2002,"white","other_op",1.08401672134726,0.00046989966115111,0.0216771691221688
2003,"white","other_op",1.07154528427396,0.00046324885253239,0.0215232165935389
2004,"white","other_op",0.973716668444203,0.00042036733635396,0.0205028616625573
2005,"white","other_op",1.01604774067448,0.00043594963449075,0.0208794069477739
2006,"white","other_op",1.01967606740367,0.00043694941376295,0.0209033349914063
2007,"white","other_op",0.954323228843755,0.000409561056679,0.0202376148960049
2008,"white","other_op",1.05556332616651,0.00045025470907902,0.0212192061368709
2009,"white","other_op",0.945409116172419,0.0004021668215437,0.0200540973754418
2010,"white","other_op",0.880051648441231,0.00037803027255448,0.0194430006057316
2011,"white","other_op",1.01550586066536,0.00043707854816986,0.0209064236102175
2012,"white","other_op",0.987796353390146,0.00042378331394631,0.0205859980070511
2013,"white","other_op",0.997727206989246,0.00042865533505579,0.0207039932152179
2014,"white","other_op",0.913119988016009,0.00038825566807339,0.019704204324798
2015,"white","other_op",1.00644972333373,0.00043190864599173,0.0207824119387459
2016,"white","other_op",0.961562184717805,0.00041381279687382,0.0203423891633657
2017,"white","other_op",0.839015179022196,0.00035892275018544,0.0189452566671829
2018,"white","other_op",0.642538877876185,0.00027608498259712,0.0166158052045972
2019,"white","other_op",0.521083469009549,0.000222666689153,0.0149220202771944
1999,"black","synth",0.11512213829119,0.00035779468026645,0.0189154614077069
2000,"black","synth",0.119886520349292,0.00036451586374545,0.0190922985453677
2001,"black","synth",0.149109792214299,0.00044335887739178,0.0210560888436523
2002,"black","synth",0.177039165427787,0.00051191281391638,0.0226254903574791
2003,"black","synth",0.140900793764983,0.00039299064858233,0.0198239917418851
2004,"black","synth",0.173849751484406,0.00047416143745816,0.0217752482754654
2005,"black","synth",0.230430628651574,0.00062857378881108,0.0250713738915736
2006,"black","synth",0.966761314963189,0.00261862239342518,0.0511724769131335
2007,"black","synth",0.244441396007145,0.00065900761100972,0.0256711435469813
2008,"black","synth",0.233665510447697,0.00062173266285659,0.0249345676292289
2009,"black","synth",0.334339956016462,0.00084885763546074,0.0291351614970767
2010,"black","synth",0.358199034775593,0.00090269575418143,0.0300448956427116
2011,"black","synth",0.326859067156027,0.00081237210941125,0.0285021421898644
2012,"black","synth",0.304190385891416,0.00074423699406072,0.0272807073599773
2013,"black","synth",0.481501558632458,0.00116607486611001,0.0341478383812213
2014,"black","synth",1.08609908198526,0.00266161483310205,0.0515908405930941
2015,"black","synth",2.10126553538676,0.00501217954067828,0.0707967480939505
2016,"black","synth",5.62423541283206,0.013220639537783,0.114981039905643
2017,"black","synth",8.85473468278488,0.0207161106733101,0.143930923269845
2018,"black","synth",10.9600717545978,0.0254064751831802,0.159394087666953
2019,"black","synth",14.1819048099962,0.0325814090282255,0.180503210575949
1999,"total","synth",0.267924341734128,0.0000983754124818997,0.00991843800615297
2000,"total","synth",0.278204905954601,0.000099011211611099,0.00995043775977213
2001,"total","synth",0.335559803668476,0.00011786299890435,0.010856472673219
2002,"total","synth",0.449407180722324,0.00015635625270147,0.0125042493857676
2003,"total","synth",0.483097829110961,0.00016725804010071,0.0129328280008941
2004,"total","synth",0.567372617537674,0.00019448749177182,0.0139458772320647
2005,"total","synth",0.586894570110658,0.00019931927207785,0.0141180477431495
2006,"total","synth",0.901705333180596,0.00030375108198268,0.0174284560986531
2007,"total","synth",0.729493360265598,0.00024395513349647,0.0156190631440067
2008,"total","synth",0.752374297448722,0.00024996818842898,0.0158103822986347
2009,"total","synth",0.947464224312069,0.00031212777360955,0.0176671382405173
2010,"total","synth",0.961964743038047,0.0003161535134329,0.0177807062129967
2011,"total","synth",0.84774528491053,0.00027767956455241,0.016663720009422
2012,"total","synth",0.828669332365701,0.00027023945308623,0.0164389614357547
2013,"total","synth",0.966075062114513,0.0003120815351828,0.0176658295922609
2014,"total","synth",1.76174878445954,0.00057958531115436,0.0240745781095819
2015,"total","synth",3.05119233118791,0.00100608617979261,0.0317188615778153
2016,"total","synth",6.1782312069372,0.00203690499430299,0.0451320838683856
2017,"total","synth",9.00435538471382,0.0029539581724512,0.0543503281724333
2018,"total","synth",9.87345803350449,0.00323041197092924,0.0568367132312314
2019,"total","synth",11.3861733411769,0.00370649672472841,0.0608810046297563
1999,"white","synth",0.29762699447756,0.00013148668335811,0.0114667642933004
2000,"white","synth",0.317888730381373,0.00013796346964367,0.0117457851863411
2001,"white","synth",0.384743411340391,0.00016583419539279,0.0128776626525465
2002,"white","synth",0.51959909327879,0.00022293213323286,0.0149309120027164
2003,"white","synth",0.568482293830155,0.00024429952639834,0.0156300840176354
2004,"white","synth",0.664062431414871,0.00028365897542501,0.0168421784643499
2005,"white","synth",0.678264575602387,0.00028781553479379,0.0169651270196775
2006,"white","synth",0.967691491339073,0.00041125463554633,0.020279414082915
2007,"white","synth",0.866813691522001,0.0003665067366999,0.0191443656645996
2008,"white","synth",0.888357292923926,0.00037451832157844,0.019352475851385
2009,"white","synth",1.11207725445149,0.00046681124701989,0.0216058151204691
2010,"white","synth",1.14631518564322,0.00048380967236384,0.0219956739465705
2011,"white","synth",1.00520464751757,0.0004239064064462,0.0205889875041538
2012,"white","synth",0.989864393950226,0.00041811775031914,0.020447927775673
2013,"white","synth",1.14022296060216,0.00047908270312561,0.0218879579478217
2014,"white","synth",2.06735432050385,0.00089115990080085,0.0298523014322322
2015,"white","synth",3.59325048661074,0.00156705515803407,0.0395860475172007
2016,"white","synth",7.06874749246456,0.00310860237303457,0.0557548417003812
2017,"white","synth",10.206414908035,0.00447873490668242,0.0669233509821678
2018,"white","synth",10.9888239152896,0.00482952978045624,0.0694948183712731
2019,"white","synth",12.3655097497575,0.00542337065936921,0.0736435377977539
